id,object_id,intr_rate_type_nm,save_trm,intr_rate,intr_rate2,rsrv_type_nm,content_type_id
12113,477,단리,24,3.1,3.1,0.0,4
12114,477,단리,36,3.1,3.1,0.0,4
12115,477,복리,1,1.3,1.3,0.0,4
12116,477,복리,3,2.0,2.0,0.0,4
12117,477,복리,6,2.3,2.3,0.0,4
12118,477,복리,12,3.5,3.5,0.0,4
12119,477,복리,24,3.1,3.1,0.0,4
12120,477,복리,36,3.1,3.1,0.0,4
12121,478,단리,6,3.5,3.5,0.0,4
12122,478,복리,6,3.5,3.5,0.0,4
12123,479,단리,6,3.5,3.5,0.0,4
12124,479,복리,6,3.5,3.5,0.0,4
12125,480,단리,1,2.0,2.0,0.0,4
12126,480,단리,3,2.5,2.5,0.0,4
12127,480,단리,6,3.4,3.4,0.0,4
12128,480,단리,12,3.55,3.55,0.0,4
12129,480,단리,24,3.1,3.1,0.0,4
12130,480,단리,36,3.1,3.1,0.0,4
12131,480,복리,1,2.0,2.0,0.0,4
12132,480,복리,3,2.5,2.5,0.0,4
12133,480,복리,6,3.4,3.4,0.0,4
12134,480,복리,12,3.55,3.55,0.0,4
12135,480,복리,24,3.1,3.1,0.0,4
12136,480,복리,36,3.1,3.1,0.0,4
12137,480,단리,12,3.6,3.6,0.0,4
12138,480,복리,12,3.6,3.6,0.0,4
12139,481,단리,1,2.1,2.1,0.0,4
12140,481,단리,3,2.6,2.6,0.0,4
12141,481,단리,6,3.4,3.4,0.0,4
12142,481,단리,12,3.55,3.55,0.0,4
12143,481,단리,24,3.2,3.2,0.0,4
12144,481,단리,36,3.2,3.2,0.0,4
12145,481,복리,1,2.1,2.1,0.0,4
12146,481,복리,3,2.6,2.6,0.0,4
12147,481,복리,6,3.4,3.4,0.0,4
12148,481,복리,12,3.55,3.55,0.0,4
12149,481,복리,24,3.2,3.2,0.0,4
12150,481,복리,36,3.2,3.2,0.0,4
12151,481,단리,12,3.65,3.65,0.0,4
12152,481,복리,12,3.65,3.65,0.0,4
12153,482,단리,1,2.1,2.1,0.0,4
12154,482,단리,3,2.6,2.6,0.0,4
12155,482,단리,6,3.4,3.4,0.0,4
12156,482,단리,12,3.55,3.55,0.0,4
12157,482,단리,24,3.2,3.2,0.0,4
12158,482,단리,36,3.2,3.2,0.0,4
